﻿﻿﻿﻿ID,OLT,Hora,F/S/P,ONT ID,MAC,CLIENTE,S/N,RX (dBm),TX (dBm),Status,Primária,Secundária,Porta Sec.,Descrição OLT,Mudanças
204545,96,2025-07-09 13:15:26.698675,0/0/6,44,50:6F:77:5C:90:77,,48575443C5FCA69B,-20.97,2.19,online,1A59,1A59-S1,P12,1A59S1 P12,Não
208733,95,2025-07-09 13:24:06.889921,0/0/12,14,50:6F:77:C4:33:A5,,48575443CDCB979B,-22.92,2.29,online,A7F24,A7F24-S8-B,P15,A7F24S8-B P15,Sim
209877,95,2025-07-09 13:25:56.859667,0/1/8,23,50:6F:77:C5:1C:A1,,48575443CDDD839B,-25.53,2.22,online,A7F112,A7F112-S7,P14,A7F112S7 P14,Não
204318,98,2025-07-09 13:14:49.000756,0/3/8,40,54:F6:E2:6C:0B:11,,48575443FA8461AE,-25.68,2.22,online,A1A312,A1A312-S2,P8,A1A312S2 P8,Não
201252,98,2025-07-09 13:09:51.039392,0/2/0,13,54:F6:E2:6C:0E:95,,48575443FA84BBAE,-26.77,2.32,online,A1A68,A1A68-S8,P9,A1A68S8 P9,Não
210438,98,2025-07-09 13:26:57.393618,0/1/4,103,54:F6:E2:6C:15:89,,48575443FA856DAE,-22.75,2.23,online,1A210,1A210-S8,P1,1A210S8 P1,Não
207444,98,2025-07-09 13:22:07.880130,0/0/9,9,54:F6:E2:6C:19:C1,,48575443FA85D9AE,-23.76,2.35,online,1A52,1A52-S4,P2,1A52S4 P2,Não
200849,99,2025-07-09 13:09:14.019725,0/2/11,36,54:F6:E2:6C:7B:87,,48575443FA8FA0AE,-22.75,2.26,online,1B439S1 pt 4,,,1B439S1 pt 4,Não
201114,98,2025-07-09 13:09:38.601823,0/1/14,45,54:F6:E2:6C:80:4B,,48575443FA901AAE,-23.01,2.33,online,1A211,1A211-S2,P8,1A211S2 P8,Não
198972,97,2025-07-09 13:06:26.667301,0/1/4,7,54:F6:E2:E2:E9:57,,48575443023E3EAF,-23.28,2.2,online,R2A61,R2A61-S8,P1,R2A61S8 P1,Não
197178,99,2025-07-09 13:03:04.788682,0/1/12,88,54:F6:E2:E2:EE:7F,,48575443023EC2AF,-17.21,2.21,online,3A224,3A224-S5,P8,3A224S5 P8,Não
203117,96,2025-07-09 13:12:35.457862,0/0/2,64,54:F6:E2:E3:15:99,,485754430242ABAF,-18.04,2.23,online,C1A66,C1A66-S3,P1,C1A66S3 P1,Não
209738,90,2025-07-09 13:25:44.971006,0/0/14,0,54:F6:E2:E3:31:19,,4857544302456BAF,-21.19,2.35,online,1A34,1A34-S6,P1,1A34S6 P1,Não
209978,98,2025-07-09 13:26:06.072912,0/1/7,40,58:60:5F:DC:FB:5D,,48575443A84CB19D,-24.43,2.24,online,A1A26,A1A26-S2,P16,A1A26S2 P16,Não
207667,95,2025-07-09 13:22:29.045667,0/0/0,1,58:F9:87:32:CD:D3,,48575443471BE19C,-21.13,2.0,online,A6D21,A6D21-S6,P4,A6D21S6 P4,Sim
203861,98,2025-07-09 13:13:54.299810,0/3/6,11,58:F9:87:88:E7:8F,,485754431A7F3C3C,-23.28,2.24,online,A1A310,A1A310-S6,P1,A1A310S6 P1,Não
200720,98,2025-07-09 13:09:02.386649,0/1/14,21,5C:54:6D:49:72:C9,,485754433C052C9B,-23.66,2.21,online,1a211,1a211-S7,P1,1a211s7 P1,Não
202153,98,2025-07-09 13:11:11.099201,0/2/6,4,5C:54:6D:4B:B2:90,,485754433C698F9B,-25.23,2.19,online,A2A91,A2A91-S6,P2,A2A91S6 P2,Não
209623,98,2025-07-09 13:25:34.613244,0/1/6,28,5C:E7:47:C7:5A:37,,48575443A65490AB,-24.2,2.31,online,A1A21,A1A21-S2,P8,A1A21S2 P8,Não
205080,96,2025-07-09 13:17:55.506768,0/0/8,106,60:2E:20:1E:C4:9C,,485754430ADE8C9B,-16.88,2.07,online,C1A57,C1A57-S8,P11,C1A57S8 P11,Não
197471,97,2025-07-09 13:03:33.606068,0/0/14,103,60:2E:20:75:18:7F,,4857544312DA6F9B,-19.87,1.99,online,R1A23,R1A23-S5,P16,R1A23S5 P16,Não
196030,97,2025-07-09 13:01:14.646345,0/0/13,51,60:2E:20:75:28:98,,4857544312DBAC9B,-16.63,2.3,online,,,,ONT_NO_DESCRIPTION,Não
202636,96,2025-07-09 13:11:51.292370,0/0/2,39,60:9B:B4:A1:5F:E7,,485754437C0647AF,-17.12,2.08,online,C1A66,C1A66-S4,P6,C1A66S4 P6,Não
208324,97,2025-07-09 13:23:26.517373,0/0/5,10,60:9B:B4:A1:64:FB,,485754437C06C9AF,-18.35,2.38,online,2A56,2A56-S1,P11,2A56S1 P11,Não
210715,94,2025-07-09 13:27:26.114709,0/0/4,71,60:9B:B4:A1:7A:9F,,485754437C08F3AF,-21.42,2.1,online,N1A21,N1A21-S3,P4,N1A21S3 P4,Não
211005,94,2025-07-09 13:27:53.813696,0/0/9,2,60:9B:B4:A1:94:21,,485754437C0B80AF,-18.89,2.26,online,N1A31,N1A31-S7,P2,N1A31S7 P2,Não
204813,95,2025-07-09 13:16:54.741146,0/3/12,1,60:9B:B4:A1:98:3B,,485754437C0BE9AF,-21.67,1.96,online,8F911,8F911-S3,P1,8F911S3 P1,Não
209652,91,2025-07-09 13:25:37.516156,0/2/0,10,64:13:AB:8C:E1:9C,,48575443F6CFDFAB,-18.21,2.23,online,3A910,3A910-S1,P2,3A910S1 P2,Não
209581,91,2025-07-09 13:25:30.652862,0/2/0,8,68:CC:6E:2E:9B:42,,48575443577E5C9A,-18.6,1.97,online,3A910,3A910-S7,P4,3A910S7 P4,Não
196615,99,2025-07-09 13:02:09.551846,0/1/12,55,68:CC:6E:97:A7:AC,,485754436066699A,-17.54,2.19,online,3A224,3A224-S8,P8,3A224S8 P8,Não
208035,98,2025-07-09 13:22:59.897204,0/0/13,20,70:79:90:1F:1F:CB,,485754431F1FCA8D,-21.19,2.0,online,A1A65,A1A65-S1,P9,A1A65S1 P9,Não
208368,97,2025-07-09 13:23:30.619293,0/0/6,9,70:79:90:1F:2C:7D,,485754431F2C7C8D,-22.67,1.91,online,R2A57,R2A57-S8,P3,R2A57S8 P3,Não
194963,97,2025-07-09 12:59:45.028540,0/0/12,22,70:79:90:B3:CD:C5,,48575443B3CDC18D,-16.86,2.31,online,R1A21,R1A21-S4,P2,R1A21S4 P2,Não
208547,95,2025-07-09 13:23:47.501898,0/0/12,3,70:C7:F2:12:8F:DF,,485754434B37319E,-23.1,2.24,online,A7F24,A7F24-S8-B,P9,A7F24S8-B P9,Não
194907,99,2025-07-09 12:59:40.697190,0/1/8,29,70:C7:F2:2A:50:F9,,485754434BE0E09E,-19.13,2.19,online,1C886,1C886-S7,P8,1C886S7 P8,Não
203569,96,2025-07-09 13:13:24.167059,0/0/0,91,78:58:60:F4:83:7E,,48575443FE2F039B,-18.73,2.06,online,C1A712,C1A712-S6,P11,C1A712S6 P11,Não
209944,98,2025-07-09 13:26:02.543813,0/1/7,38,7C:C3:85:21:EF:20,,4857544321EF1F9E,-24.09,1.98,online,A1A26,A1A26-S6,P9,A1A26S6  P9,Não
210219,91,2025-07-09 13:26:32.431374,0/2/8,0,7C:C3:85:26:16:BA,,485754432616B99E,-16.27,1.96,online,1A31,1A31-S7,P1,1A31S7 P1,Não
206264,92,2025-07-09 13:20:22.233400,0/1/5,2,7C:C3:85:2F:D9:85,,485754432FD9849E,-21.74,2.09,online,U2A445,U2A445-S2,P2,U2A445S2 P2,Não
206909,99,2025-07-09 13:21:25.461166,0/0/4,65,7C:C3:85:33:38:77,,485754433338769E,-21.55,2.09,online,6A437,6A437-S2,P7,6A437S2 P7,Não
196053,99,2025-07-09 13:01:16.907039,0/1/9,62,7C:C3:85:4C:7D:F3,,485754434C7DF29E,-18.07,2.35,online,1C887,1C887-S5,P16,1C887S5 P16,Não
201856,98,2025-07-09 13:10:46.481292,0/2/3,3,7C:C3:85:50:CF:94,,485754430A406C9E,-23.98,2.31,online,A1A43,A1A43-S1,P2,A1A43S1 P2,Não
202287,98,2025-07-09 13:11:21.904851,0/2/4,25,7C:C3:85:50:D0:82,,485754430A407A9E,-21.94,2.18,online,A1A45,A1A45-S3,P1,A1A45S3 P1,Não
203370,98,2025-07-09 13:13:01.761551,0/3/2,8,7C:C3:85:52:BF:E6,,485754430A5D9E9E,-26.38,2.17,online,A1A32,A1A32-S8,P3,A1A32S8 P3,Não
209246,91,2025-07-09 13:24:59.951900,0/1/15,6,7C:C3:85:58:94:20,,4857544358941F9E,-18.15,2.12,online,2A66,2A66-S8,P2,2A66S8 P2,Não
199759,99,2025-07-09 13:07:40.656217,0/2/6,73,7C:C3:85:71:54:DB,,485754437154DA9E,-19.54,2.42,online,1A330,1A330-S3,P8,1A330S3 P8,Não
202348,97,2025-07-09 13:11:27.003195,0/1/11,29,7C:C3:85:89:D1:EB,,4857544389D1EA9E,-17.47,2.13,online,R2A77,R2A77-S6,P1,R2A77S6 P1,Não
209715,94,2025-07-09 13:25:42.782285,0/0/4,33,7C:C3:85:8D:E9:CC,,485754438DE9EB9E,-21.36,2.45,online,N1A21,N1A21-S1,P12,N1A21S1 P12,Não
202354,97,2025-07-09 13:11:27.616012,0/1/12,23,7C:C3:85:98:7A:6C,,48575443987A6B9E,-18.63,2.47,online,,,,ONT_NO_DESCRIPTION,Não
210079,98,2025-07-09 13:26:17.499450,0/1/4,79,7C:C3:85:9B:A9:19,,485754439BA9189E,-22.84,2.27,online,A1A210,A1A210-S5,P4,A1A210S5 P4,Não
204960,96,2025-07-09 13:17:29.201910,0/0/11,23,7C:C3:85:9E:65:14,,485754439E65139E,-18.41,2.26,online,C1A811,C1A811-S5,P8,C1A811S5 P8,Não
211045,94,2025-07-09 13:27:57.023193,0/0/8,9,7C:C3:85:B6:FE:CE,,48575443B6FECD9E,-21.87,2.28,online,N1A25,N1A25-S1,P3,N1A25S1 P3,Não
210373,99,2025-07-09 13:26:49.931914,0/1/6,0,7C:C3:85:C5:48:EA,,48575443C548E99E,-21.25,2.15,online,3A223,3A223-S2,P14,3A223S2 P14,Não
209000,98,2025-07-09 13:24:35.444141,0/1/2,49,7C:C3:85:CF:4F:EC,,4857544313966A9E,-20.6,2.36,online,A1A41,A1A41-S8,P6,A1A41S8 P6,Não
200639,98,2025-07-09 13:08:54.436534,0/1/11,63,7C:C3:85:D6:BD:F3,,485754431432FC9E,-29.58,2.04,online,A1A23,A1A23-S2,P15,A1A23S2 P15,Não
205981,93,2025-07-09 13:19:47.260223,0/0/3,42,7C:C3:85:E6:11:57,,48575443E611569E,-17.1,2.0,online,V1A219,V1A219-S5,P4,V1A219S5 P4,Não
207557,93,2025-07-09 13:22:18.761598,0/0/14,7,7C:C3:85:F2:5C:3F,,48575443F25C3E9E,-16.51,2.19,online,PEIXE,,,PEIXE,Não
210964,97,2025-07-09 13:27:49.617592,0/0/10,41,7C:C3:85:F6:2E:BD,,48575443F62EBC9E,-17.47,2.22,online,R1A31,R1A31-S3,P9,R1A31S3 P9,Não
203642,91,2025-07-09 13:13:31.717278,0/7/8,0,7C:C3:85:FB:9B:6D,,48575443FB9B6C9E,-18.18,2.07,online,1A48,1A48-S1,P1,1A48S1 P1,Não
209494,95,2025-07-09 13:25:22.430146,0/1/8,0,7C:D9:A0:52:52:C5,,485754438D5C4FA4,-25.23,2.24,online,A7F112,A7F112-S7,P2,A7F112S7 P2,Não
210843,98,2025-07-09 13:27:38.228169,0/1/6,109,80:41:26:33:39:51,,48575443D146948B,-23.37,2.21,online,1A21,1A21-S4,P16,1A21S4 P16,Não
201285,99,2025-07-09 13:09:53.435897,0/2/15,2,80:41:26:B1:B1:07,,485754438BB9FF9B,-20.17,2.25,online,1A16,1A16-S3,P15,1A16S3 P15,Não
207794,95,2025-07-09 13:22:37.865066,0/0/0,10,80:41:26:D1:2C:96,,485754438F29209B,-19.39,1.9,online,AD21,AD21-S7,P4,AD21S7 P4,Não
201812,99,2025-07-09 13:10:42.567584,0/3/1,8,80:41:26:D2:C0:F5,,4857544398EB334D,-20.22,1.96,online,3A11,3A11-S5,P3,3A11S5 P3,Não
210646,98,2025-07-09 13:27:19.511034,0/1/8,77,80:69:33:4D:B0:CD,,48575443EF9CB39D,-24.09,2.17,online,1A22,1A22-S6,P4,1A22S6 P4,Não
208358,98,2025-07-09 13:23:29.747377,0/0/15,17,80:69:33:4F:3B:79,,48575443EFBB0F9D,-23.76,2.2,online,A1A29,A1A29-S5,P6,A1A29S5 P6,Não
206940,96,2025-07-09 13:21:27.840487,0/1/1,11,80:B5:75:8F:B5:B7,,48575443C21BCF9C,-20.7,2.24,online,1A89,1A89-S5,P1,1A89S5 P1,Não
209122,99,2025-07-09 13:24:49.808481,0/1/1,49,80:D4:A5:2E:61:06,,485754432E610490,-18.44,1.94,online,3A17,3A17-S5,P9,3A17S5 P9,Não
